,Game_Id,Date,Period,Event,Description,Time_Elapsed,Seconds_Elapsed,Strength,Ev_Zone,Type,Ev_Team,Home_Zone,Away_Team,Home_Team,p1_name,p1_ID,p2_name,p2_ID,p3_name,p3_ID,awayPlayer1,awayPlayer1_id,awayPlayer2,awayPlayer2_id,awayPlayer3,awayPlayer3_id,awayPlayer4,awayPlayer4_id,awayPlayer5,awayPlayer5_id,awayPlayer6,awayPlayer6_id,homePlayer1,homePlayer1_id,homePlayer2,homePlayer2_id,homePlayer3,homePlayer3_id,homePlayer4,homePlayer4_id,homePlayer5,homePlayer5_id,homePlayer6,homePlayer6_id,Away_Players,Home_Players,Away_Score,Home_Score,Away_Goalie,Away_Goalie_Id,Home_Goalie,Home_Goalie_Id,xC,yC,Home_Coach,Away_Coach
184,20598,2019-12-28,2,SHOT,"COL ONGOAL - #49 GIRARD, Wrist, Off. Zone, 50 ft.",13:35,815.0,5x5,Off,WRIST SHOT,COL,Def,COL,DAL,SAMUEL GIRARD,8479398.0,,,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,COREY PERRY,8470621,DENIS GURIANOV,8478495,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-39.0,-9.0,RICK BOWNESS,JARED BEDNAR
185,20598,2019-12-28,2,SHOT,"COL ONGOAL - #16 ZADOROV, Wrist, Off. Zone, 55 ft.",13:40,820.0,5x5,Off,WRIST SHOT,COL,Def,COL,DAL,NIKITA ZADOROV,8477507.0,,,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,COREY PERRY,8470621,DENIS GURIANOV,8478495,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-40.0,-27.0,RICK BOWNESS,JARED BEDNAR
186,20598,2019-12-28,2,SHOT,"COL ONGOAL - #49 GIRARD, Wrist, Off. Zone, 50 ft.",13:47,827.0,5x5,Off,WRIST SHOT,COL,Def,COL,DAL,SAMUEL GIRARD,8479398.0,,,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,COREY PERRY,8470621,DENIS GURIANOV,8478495,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-40.0,13.0,RICK BOWNESS,JARED BEDNAR
187,20598,2019-12-28,2,SHOT,"COL ONGOAL - #49 GIRARD, Wrist, Off. Zone, 50 ft.",13:56,836.0,5x5,Off,WRIST SHOT,COL,Def,COL,DAL,SAMUEL GIRARD,8479398.0,,,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,COREY PERRY,8470621,DENIS GURIANOV,8478495,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-43.0,-20.0,RICK BOWNESS,JARED BEDNAR
188,20598,2019-12-28,2,PENL,"DAL #10 PERRY Interference(2 min), Def. Zone Drawn By: COL #72 DONSKOI",13:57,837.0,5x5,Def,Interference(2 min),DAL,Def,COL,DAL,COREY PERRY,8470621.0,JOONAS DONSKOI,8475820.0,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,COREY PERRY,8470621,DENIS GURIANOV,8478495,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-78.0,-16.0,RICK BOWNESS,JARED BEDNAR
189,20598,2019-12-28,2,FAC,DAL won Def. Zone - COL #91 KADRI vs DAL #91 SEGUIN,13:57,837.0,4x5,Def,,DAL,Def,COL,DAL,TYLER SEGUIN,8475794.0,NAZEM KADRI,8475172.0,,,NATHAN MACKINNON,8477492,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,BLAKE COMEAU,8471260,ESA LINDELL,8476902,ROMAN POLAK,8471392,BEN BISHOP,8471750,,,6,5,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-69.0,-22.0,RICK BOWNESS,JARED BEDNAR
190,20598,2019-12-28,2,BLOCK,"COL #91 KADRI BLOCKED BY  DAL #45 POLAK, Wrist, Def. Zone",14:25,865.0,4x5,Def,WRIST SHOT,COL,Def,COL,DAL,ROMAN POLAK,8471392.0,NAZEM KADRI,8475172.0,,,NATHAN MACKINNON,8477492,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,BLAKE COMEAU,8471260,ESA LINDELL,8476902,ROMAN POLAK,8471392,BEN BISHOP,8471750,,,6,5,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-57.0,-9.0,RICK BOWNESS,JARED BEDNAR
191,20598,2019-12-28,2,PENL,"DAL #15 COMEAU Tripping(2 min), Neu. Zone Drawn By: COL #96 RANTANEN",14:25,865.0,4x5,Neu,Tripping(2 min),DAL,Neu,COL,DAL,BLAKE COMEAU,8471260.0,MIKKO RANTANEN,8478420.0,,,NATHAN MACKINNON,8477492,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,BLAKE COMEAU,8471260,ESA LINDELL,8476902,ROMAN POLAK,8471392,BEN BISHOP,8471750,,,6,5,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-3.0,16.0,RICK BOWNESS,JARED BEDNAR
192,20598,2019-12-28,2,FAC,COL won Off. Zone - COL #91 KADRI vs DAL #12 FAKSA,14:25,865.0,3x5,Off,,COL,Def,COL,DAL,NAZEM KADRI,8475172.0,RADEK FAKSA,8476889.0,,,NATHAN MACKINNON,8477492,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,PHILIPP GRUBAUER,8475831,RADEK FAKSA,8476889,ESA LINDELL,8476902,ROMAN POLAK,8471392,BEN BISHOP,8471750,,,,,6,4,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-69.0,-22.0,RICK BOWNESS,JARED BEDNAR
193,20598,2019-12-28,2,BLOCK,"COL #29 MACKINNON BLOCKED BY  DAL #45 POLAK, Wrist, Def. Zone",15:03,903.0,3x5,Def,WRIST SHOT,COL,Def,COL,DAL,ROMAN POLAK,8471392.0,NATHAN MACKINNON,8477492.0,,,NATHAN MACKINNON,8477492,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,PHILIPP GRUBAUER,8475831,RADEK FAKSA,8476889,ESA LINDELL,8476902,ROMAN POLAK,8471392,BEN BISHOP,8471750,,,,,6,4,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-75.0,0.0,RICK BOWNESS,JARED BEDNAR
194,20598,2019-12-28,2,SHOT,"COL ONGOAL - #8 MAKAR, Slap, Off. Zone, 43 ft.",15:24,924.0,3x5,Off,SLAP SHOT,COL,Def,COL,DAL,CALE MAKAR,8480069.0,,,,,NATHAN MACKINNON,8477492,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,PHILIPP GRUBAUER,8475831,RADEK FAKSA,8476889,ESA LINDELL,8476902,ROMAN POLAK,8471392,BEN BISHOP,8471750,,,,,6,4,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-49.0,-18.0,RICK BOWNESS,JARED BEDNAR
195,20598,2019-12-28,2,SHOT,"COL ONGOAL - #92 LANDESKOG, Wrist, Off. Zone, 6 ft.",15:25,925.0,3x5,Off,WRIST SHOT,COL,Def,COL,DAL,GABRIEL LANDESKOG,8476455.0,,,,,NATHAN MACKINNON,8477492,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,PHILIPP GRUBAUER,8475831,RADEK FAKSA,8476889,ESA LINDELL,8476902,ROMAN POLAK,8471392,BEN BISHOP,8471750,,,,,6,4,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-83.0,-2.0,RICK BOWNESS,JARED BEDNAR
196,20598,2019-12-28,2,STOP,GOALIE STOPPED (AFTER SOG),15:26,926.0,3x5,,,,,COL,DAL,,,,,,,NATHAN MACKINNON,8477492,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,PHILIPP GRUBAUER,8475831,RADEK FAKSA,8476889,ESA LINDELL,8476902,ROMAN POLAK,8471392,BEN BISHOP,8471750,,,,,6,4,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
197,20598,2019-12-28,2,FAC,DAL won Def. Zone - COL #91 KADRI vs DAL #16 PAVELSKI,15:26,926.0,3x5,Def,,DAL,Def,COL,DAL,JOE PAVELSKI,8470794.0,NAZEM KADRI,8475172.0,,,NATHAN MACKINNON,8477492,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,PHILIPP GRUBAUER,8475831,JOE PAVELSKI,8470794,MIRO HEISKANEN,8480036,ANDREJ SEKERA,8471284,BEN BISHOP,8471750,,,,,6,4,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-69.0,-22.0,RICK BOWNESS,JARED BEDNAR
198,20598,2019-12-28,2,PENL,"COL #92 LANDESKOG Tripping(2 min), Def. Zone Drawn By: DAL #16 PAVELSKI",15:42,942.0,3x5,Def,Tripping(2 min),COL,Off,COL,DAL,GABRIEL LANDESKOG,8476455.0,JOE PAVELSKI,8470794.0,,,NATHAN MACKINNON,8477492,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,PHILIPP GRUBAUER,8475831,JOE PAVELSKI,8470794,MIRO HEISKANEN,8480036,ANDREJ SEKERA,8471284,BEN BISHOP,8471750,,,,,6,4,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,91.0,7.0,RICK BOWNESS,JARED BEDNAR
199,20598,2019-12-28,2,FAC,DAL won Off. Zone - COL #29 MACKINNON vs DAL #91 SEGUIN,15:42,942.0,3x4,Off,,DAL,Off,COL,DAL,TYLER SEGUIN,8475794.0,NATHAN MACKINNON,8477492.0,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,CALE MAKAR,8480069,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,,,TYLER SEGUIN,8475794,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,,,,,5,4,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,69.0,-22.0,RICK BOWNESS,JARED BEDNAR
200,20598,2019-12-28,2,SHOT,"COL ONGOAL - #29 MACKINNON, Backhand, Off. Zone, 42 ft.",16:07,967.0,4x4,Off,BACKHAND,COL,Def,COL,DAL,NATHAN MACKINNON,8477492.0,,,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,CALE MAKAR,8480069,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,,,TYLER SEGUIN,8475794,COREY PERRY,8470621,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,,,5,5,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-60.0,-31.0,RICK BOWNESS,JARED BEDNAR
201,20598,2019-12-28,2,SHOT,"COL ONGOAL - #8 MAKAR, Wrist, Def. Zone, 124 ft.",16:40,1000.0,5x4,Def,WRIST SHOT,COL,Off,COL,DAL,CALE MAKAR,8480069.0,,,,,J.T. COMPHER,8477456,MATT NIETO,8476442,CALE MAKAR,8480069,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,5,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,35.0,1.0,RICK BOWNESS,JARED BEDNAR
202,20598,2019-12-28,2,TAKE,"DAL TAKEAWAY - #14 BENN, Off. Zone",16:57,1017.0,5x4,Off,,DAL,Off,COL,DAL,JAMIE BENN,8473994.0,,,,,J.T. COMPHER,8477456,MATT NIETO,8476442,ERIK JOHNSON,8473446,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,5,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,33.0,40.0,RICK BOWNESS,JARED BEDNAR
203,20598,2019-12-28,2,SHOT,"DAL ONGOAL - #91 SEGUIN, Slap, Off. Zone, 33 ft.",16:59,1019.0,5x4,Off,SLAP SHOT,DAL,Off,COL,DAL,TYLER SEGUIN,8475794.0,,,,,J.T. COMPHER,8477456,MATT NIETO,8476442,ERIK JOHNSON,8473446,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,5,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,60.0,-17.0,RICK BOWNESS,JARED BEDNAR
204,20598,2019-12-28,2,SHOT,"DAL ONGOAL - #47 RADULOV, Wrist, Off. Zone, 30 ft.",17:07,1027.0,5x4,Off,WRIST SHOT,DAL,Off,COL,DAL,ALEXANDER RADULOV,8471228.0,,,,,J.T. COMPHER,8477456,MATT NIETO,8476442,ERIK JOHNSON,8473446,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,5,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,62.0,14.0,RICK BOWNESS,JARED BEDNAR
205,20598,2019-12-28,2,STOP,GOALIE STOPPED (AFTER SOG),17:08,1028.0,5x4,,,,,COL,DAL,,,,,,,J.T. COMPHER,8477456,MATT NIETO,8476442,ERIK JOHNSON,8473446,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,5,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
206,20598,2019-12-28,2,FAC,DAL won Off. Zone - COL #41 BELLEMARE vs DAL #12 FAKSA,17:08,1028.0,5x4,Off,,DAL,Off,COL,DAL,RADEK FAKSA,8476889.0,PIERRE-EDOUARD BELLEMARE,8477930.0,,,MATT CALVERT,8474685,PIERRE-EDOUARD BELLEMARE,8477930,ERIK JOHNSON,8473446,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,,,RADEK FAKSA,8476889,COREY PERRY,8470621,DENIS GURIANOV,8478495,ROOPE HINTZ,8478449,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,5,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,69.0,22.0,RICK BOWNESS,JARED BEDNAR
207,20598,2019-12-28,2,HIT,"COL #11 CALVERT HIT DAL #10 PERRY, Def. Zone",17:39,1059.0,5x4,Def,,COL,Off,COL,DAL,MATT CALVERT,8474685.0,COREY PERRY,8470621.0,,,MATT CALVERT,8474685,PIERRE-EDOUARD BELLEMARE,8477930,RYAN GRAVES,8477435,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,,,RADEK FAKSA,8476889,COREY PERRY,8470621,DENIS GURIANOV,8478495,ROOPE HINTZ,8478449,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,5,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,39.0,-40.0,RICK BOWNESS,JARED BEDNAR
208,20598,2019-12-28,2,STOP,"OFFSIDE,TV TIMEOUT",17:54,1074.0,5x5,,,,,COL,DAL,,,,,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,RADEK FAKSA,8476889,JASON DICKINSON,8477450,COREY PERRY,8470621,JOHN KLINGBERG,8475906,ANDREJ SEKERA,8471284,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
209,20598,2019-12-28,2,FAC,COL won Neu. Zone - COL #91 KADRI vs DAL #16 PAVELSKI,17:54,1074.0,5x5,Neu,,COL,Neu,COL,DAL,NAZEM KADRI,8475172.0,JOE PAVELSKI,8470794.0,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,MATTIAS JANMARK,8477406,JOE PAVELSKI,8470794,ROOPE HINTZ,8478449,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-20.0,-22.0,RICK BOWNESS,JARED BEDNAR
210,20598,2019-12-28,2,HIT,"DAL #2 OLEKSIAK HIT COL #91 KADRI, Def. Zone",18:17,1097.0,5x5,Def,,DAL,Def,COL,DAL,JAMIE OLEKSIAK,8476467.0,NAZEM KADRI,8475172.0,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,MATTIAS JANMARK,8477406,JOE PAVELSKI,8470794,ROOPE HINTZ,8478449,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-95.0,26.0,RICK BOWNESS,JARED BEDNAR
211,20598,2019-12-28,2,STOP,HAND PASS,18:19,1099.0,5x5,,,,,COL,DAL,,,,,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,MATTIAS JANMARK,8477406,JOE PAVELSKI,8470794,ROOPE HINTZ,8478449,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
212,20598,2019-12-28,2,FAC,DAL won Neu. Zone - COL #29 MACKINNON vs DAL #18 DICKINSON,18:19,1099.0,5x5,Neu,,DAL,Neu,COL,DAL,JASON DICKINSON,8477450.0,NATHAN MACKINNON,8477492.0,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,ERIK JOHNSON,8473446,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,ANDREW COGLIANO,8471699,JASON DICKINSON,8477450,BLAKE COMEAU,8471260,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-20.0,22.0,RICK BOWNESS,JARED BEDNAR
213,20598,2019-12-28,2,SHOT,"DAL ONGOAL - #23 LINDELL, Wrist, Off. Zone, 60 ft.",18:45,1125.0,5x5,Off,WRIST SHOT,DAL,Off,COL,DAL,ESA LINDELL,8476902.0,,,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,ERIK JOHNSON,8473446,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,ANDREW COGLIANO,8471699,JASON DICKINSON,8477450,BLAKE COMEAU,8471260,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,34.0,25.0,RICK BOWNESS,JARED BEDNAR
214,20598,2019-12-28,2,STOP,GOALIE STOPPED (AFTER SOG),18:46,1126.0,5x5,,,,,COL,DAL,,,,,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,ERIK JOHNSON,8473446,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,ANDREW COGLIANO,8471699,JASON DICKINSON,8477450,BLAKE COMEAU,8471260,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
215,20598,2019-12-28,2,FAC,DAL won Off. Zone - COL #37 COMPHER vs DAL #91 SEGUIN,18:46,1126.0,5x5,Off,,DAL,Off,COL,DAL,TYLER SEGUIN,8475794.0,J.T. COMPHER,8477456.0,,,TYSON JOST,8479370,J.T. COMPHER,8477456,MATT NIETO,8476442,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,ANDREJ SEKERA,8471284,ROMAN POLAK,8471392,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,69.0,22.0,RICK BOWNESS,JARED BEDNAR
216,20598,2019-12-28,2,GIVE,"DAL GIVEAWAY - #14 BENN, Off. Zone",19:04,1144.0,5x5,Off,,DAL,Off,COL,DAL,JAMIE BENN,8473994.0,,,,,TYSON JOST,8479370,J.T. COMPHER,8477456,MATT NIETO,8476442,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,ANDREJ SEKERA,8471284,ROMAN POLAK,8471392,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,33.0,-37.0,RICK BOWNESS,JARED BEDNAR
217,20598,2019-12-28,2,GIVE,"DAL GIVEAWAY - #16 PAVELSKI, Neu. Zone",19:42,1182.0,5x5,Neu,,DAL,Neu,COL,DAL,JOE PAVELSKI,8470794.0,,,,,NATHAN MACKINNON,8477492,VALERI NICHUSHKIN,8477501,MIKKO RANTANEN,8478420,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,MATTIAS JANMARK,8477406,JOE PAVELSKI,8470794,ROOPE HINTZ,8478449,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,24.0,-28.0,RICK BOWNESS,JARED BEDNAR
218,20598,2019-12-28,2,STOP,ICING,19:46,1186.0,5x5,,,,,COL,DAL,,,,,,,NATHAN MACKINNON,8477492,VALERI NICHUSHKIN,8477501,MIKKO RANTANEN,8478420,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,MATTIAS JANMARK,8477406,JOE PAVELSKI,8470794,ROOPE HINTZ,8478449,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
219,20598,2019-12-28,2,FAC,COL won Def. Zone - COL #29 MACKINNON vs DAL #16 PAVELSKI,19:46,1186.0,5x5,Def,,COL,Off,COL,DAL,NATHAN MACKINNON,8477492.0,JOE PAVELSKI,8470794.0,,,NATHAN MACKINNON,8477492,VALERI NICHUSHKIN,8477501,MIKKO RANTANEN,8478420,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,MATTIAS JANMARK,8477406,JOE PAVELSKI,8470794,ROOPE HINTZ,8478449,JOHN KLINGBERG,8475906,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,69.0,-22.0,RICK BOWNESS,JARED BEDNAR
220,20598,2019-12-28,2,PENL,"COL #8 MAKAR Delay Game - Puck over glass(2 min), Def. Zone",19:52,1192.0,5x5,Def,Delay Game - Puck over glass(2 min),COL,Off,COL,DAL,CALE MAKAR,8480069.0,,,,,NATHAN MACKINNON,8477492,VALERI NICHUSHKIN,8477501,MIKKO RANTANEN,8478420,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,MATTIAS JANMARK,8477406,JOE PAVELSKI,8470794,ROOPE HINTZ,8478449,JOHN KLINGBERG,8475906,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,6,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,49.0,-34.0,RICK BOWNESS,JARED BEDNAR
221,20598,2019-12-28,2,FAC,DAL won Off. Zone - COL #41 BELLEMARE vs DAL #16 PAVELSKI,19:52,1192.0,5x4,Off,,DAL,Off,COL,DAL,JOE PAVELSKI,8470794.0,PIERRE-EDOUARD BELLEMARE,8477930.0,,,MATT CALVERT,8474685,PIERRE-EDOUARD BELLEMARE,8477930,ERIK JOHNSON,8473446,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,5,6,2,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,69.0,-22.0,RICK BOWNESS,JARED BEDNAR
